S1image_fn,S2image_fn,label_fn,hr_label_fn
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1173.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1173.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1173.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1173.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2258.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2258.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2258.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2258.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3673.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3673.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3673.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3673.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2743.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2743.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2743.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2743.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1942.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1942.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1942.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1942.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2039.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2039.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2039.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2039.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3396.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3396.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3396.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3396.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1553.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1553.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1553.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1553.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4420.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4420.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4420.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4420.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3076.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3076.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3076.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3076.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p163.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p163.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p163.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p163.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p257.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p257.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p257.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p257.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4059.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4059.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4059.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4059.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3718.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3718.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3718.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3718.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p205.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p205.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p205.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p205.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3296.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3296.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3296.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3296.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4099.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4099.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4099.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4099.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3694.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3694.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3694.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3694.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p783.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p783.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p783.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p783.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1994.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1994.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1994.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1994.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1771.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1771.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1771.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1771.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p660.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p660.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p660.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p660.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1990.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1990.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1990.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1990.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2569.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2569.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2569.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2569.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1400.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1400.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1400.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1400.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3010.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3010.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3010.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3010.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4555.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4555.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4555.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4555.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p284.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p284.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p284.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p284.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p131.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p131.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p131.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p131.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2711.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2711.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2711.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2711.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2464.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2464.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2464.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2464.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1580.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1580.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1580.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1580.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1726.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1726.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1726.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1726.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3921.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3921.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3921.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3921.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2058.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2058.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2058.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2058.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p10.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p10.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p10.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p10.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p65.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p65.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p65.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p65.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3426.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3426.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3426.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3426.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2574.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2574.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2574.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2574.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p275.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p275.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p275.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p275.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p110.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p110.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p110.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p110.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4636.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4636.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4636.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4636.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2795.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2795.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2795.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2795.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2312.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2312.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2312.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2312.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2864.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2864.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2864.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2864.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p287.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p287.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p287.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p287.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p885.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p885.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p885.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p885.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p423.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p423.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p423.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p423.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p618.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p618.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p618.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p618.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1063.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1063.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1063.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1063.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2910.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2910.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2910.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2910.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3203.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3203.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3203.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3203.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2645.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2645.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2645.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2645.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p4538.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p4538.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p4538.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p4538.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1695.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1695.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1695.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1695.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p1946.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p1946.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p1946.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p1946.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p2091.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p2091.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p2091.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p2091.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p3413.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p3413.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p3413.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p3413.tif
/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s1_0/ROIs0000_test_s1_0_p949.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/s2_0/ROIs0000_test_s2_0_p949.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/lc_0/ROIs0000_test_lc_0_p949.tif,/mnt/CEPH_PROJECTS/PODIUMS/quantum/dataset/dfc_0/ROIs0000_test_dfc_0_p949.tif
